colour	x	y	clickSelects	fill
#0000FF	0.31283422459893	0.264662756598241	Adams	#0000FF
#FF0000	0.483957219251337	0.378695014662754	Adelphia	#FF0000
#0000FF	0.0989304812834225	0.364633431085044	A.K. (Harrow)	#0000FF
#0000FF	0.644385026737968	0.549384164222873	Amcor	#0000FF
#0000FF	0.494652406417112	0.437976539589442	Amsoy	#0000FF
#FF0000	0.548128342245989	0.399662756598242	Amsoy 71	#FF0000
#0000FF	0.526737967914438	0.443181818181818	Beeson	#0000FF
#FF0000	0.644385026737968	0.471129032258064	Beeson 80	#FF0000
#0000FF	0.558823529411765	0.462126099706744	Bonus	#0000FF
#FF0000	0.17379679144385	0.568577712609973	Boone	#FF0000
#FF0000	0.740641711229946	0.543152492668622	Burlison	#FF0000
#0000FF	0.526737967914438	0.387917888563049	Calland	#0000FF
#FF0000	0.644385026737968	0.439413489736069	Century	#FF0000
#FF0000	0.697860962566845	0.461906158357772	Century 84	#FF0000
#FF0000	0.719251336898396	0.519618768328449	Chamberlain	#FF0000
#FF0000	0.227272727272727	0.517785923753665	Chief	#FF0000
#FF0000	0.815508021390374	0.665879765395896	Cisne	#FF0000
#0000FF	0.366310160427808	0.539868035190617	Clark	#0000FF
#FF0000	0.473262032085562	0.534442815249266	Clark 63	#FF0000
#FF0000	0.740641711229946	0.5083284457478	Conrad	#FF0000
#FF0000	0.772727272727273	0.547580645161289	Corsica	#FF0000
#0000FF	0.516042780748663	0.336041055718474	Corsoy	#0000FF
#FF0000	0.644385026737968	0.400190615835777	Corsoy 79	#FF0000
#0000FF	0.633689839572192	0.45316715542522	Cumberland	#0000FF
#FF0000	0.526737967914438	0.509501466275662	Cutler	#FF0000
#0000FF	0.655080213903743	0.834002932551321	Douglas	#0000FF
#FF0000	0.783422459893048	0.427800586510264	Dunbar	#FF0000
#0000FF	0.0454545454545455	0.218431085043988	Dunfield	#0000FF
#FF0000	0.836898395721925	0.616730205278593	Dwight	#FF0000
#FF0000	0.697860962566845	0.467199413489735	Elgin	#FF0000
#FF0000	0.740641711229946	0.545909090909092	Elgin 87	#FF0000
#FF0000	0.740641711229946	0.532375366568916	Flyer	#FF0000
#0000FF	0.419786096256685	0.228445747800586	Ford	#0000FF
#FF0000	0.622994652406417	0.594692082111438	Franklin	#FF0000
#FF0000	0.248663101604278	0.572697947214078	Gibson	#FF0000
#0000FF	0.601604278074866	0.417331378299121	Harcor	#0000FF
#0000FF	0.344919786096257	0.341642228739003	Harosoy	#0000FF
#FF0000	0.473262032085562	0.33340175953079	Harosoy 63	#FF0000
#FF0000	0.697860962566845	0.527492668621701	Harper	#FF0000
#0000FF	0.302139037433155	0.467507331378301	Hawkeye	#0000FF
#FF0000	0.473262032085562	0.488152492668622	Hawkeye 63	#FF0000
#FF0000	0.815508021390374	0.473841642228737	IA 2021	#FF0000
#FF0000	0.815508021390374	0.613607038123168	IA 2022	#FF0000
#FF0000	0.8475935828877	0.599589442815248	IA 2038	#FF0000
#FF0000	0.868983957219251	0.450630498533725	IA 2050	#FF0000
#FF0000	0.868983957219251	0.573445747800587	IA 2052	#FF0000
#FF0000	0.922459893048128	0.579325513196479	IA 2065	#FF0000
#FF0000	0.901069518716578	0.532888563049853	IA 2068	#FF0000
#FF0000	0.933155080213904	0.562067448680351	IA 2094	#FF0000
#FF0000	0.815508021390374	0.349164222873899	IA 3004	#FF0000
#FF0000	0.8475935828877	0.486187683284457	IA 3010	#FF0000
#FF0000	0.879679144385027	0.501788856304983	IA 3014	#FF0000
#0000FF	0.901069518716578	0.493782991202346	IA 3023	#0000FF
#FF0000	0.911764705882353	0.486217008797653	IA 3024	#FF0000
#0000FF	0.0882352941176471	0.441862170087974	Illini	#0000FF
#FF0000	0.751336898395722	0.698885630498535	Jack	#FF0000
#FF0000	0.751336898395722	0.487111436950148	Kenwood	#FF0000
#FF0000	0.0989304812834225	0.352844574780057	Korean	#FF0000
