colour	x	y	showSelected	fill
#FF0000	0.816953642583582	0.39989898989899	Patoka	#FF0000
#0000FF	0.345969761729416	0.768141414141414	Pella	#0000FF
#FF0000	0.389102746565099	0.731414141414141	Pella 86	#FF0000
#0000FF	0.498637033824152	0.614787878787879	Perry	#0000FF
#FF0000	0.551544218086637	0.439878787878788	Preston	#FF0000
#FF0000	0.505640119700057	0.517313131313131	Private 2- 1	#FF0000
#FF0000	0.334960609524498	0.628424242424242	Private 2-10	#FF0000
#FF0000	0.353966833987708	0.59860606060606	Private 2-11	#FF0000
#FF0000	0.33997572263563	0.58850505050505	Private 2-12	#FF0000
#FF0000	0.228107073417943	0.688080808080808	Private 2-13	#FF0000
#FF0000	0.584887943095786	0.500969696969697	Private 2-14	#FF0000
#FF0000	0.525369243350457	0.436505050505051	Private 2-15	#FF0000
#FF0000	0.478034406989231	0.305191919191919	Private 2-16	#FF0000
#FF0000	0.523577055782215	0.387454545454546	Private 2-17	#FF0000
#FF0000	0.695687303932422	0.386484848484848	Private 2-18	#FF0000
#FF0000	0.303409072083592	0.496161616161616	Private 2-19	#FF0000
#FF0000	0.394840758863422	0.579838383838384	Private 2- 2	#FF0000
#FF0000	0.320261659384964	0.619777777777778	Private 2-20	#FF0000
#FF0000	0.341060071416416	0.678929292929293	Private 2- 3	#FF0000
#FF0000	0.308424185194724	0.52549494949495	Private 2- 4	#FF0000
#FF0000	0.547959842950152	0.486060606060606	Private 2- 5	#FF0000
#FF0000	0.340337172229225	0.537030303030303	Private 2- 6	#FF0000
#FF0000	0.439299058875621	0.540888888888889	Private 2- 7	#FF0000
#FF0000	0.391617833320532	0.514424242424243	Private 2- 8	#FF0000
#FF0000	0.431422469815195	0.476424242424242	Private 2- 9	#FF0000
#0000FF	0.598577846453201	0.534888888888889	Private 3- 1	#0000FF
#FF0000	0.161148536204448	0.716707070707071	Private 3-10	#FF0000
#FF0000	0.41990126401935	0.883838383838383	Private 3-11	#FF0000
#FF0000	0.465775241606463	0.702929292929293	Private 3-12	#FF0000
#FF0000	0.332972636759726	0.852626262626262	Private 3-13	#FF0000
#FF0000	0.242610238360947	0.657939393939394	Private 3-14	#FF0000
#FF0000	0.509585944430138	0.681818181818181	Private 3-15	#FF0000
#FF0000	0.568457046986942	0.485313131313131	Private 3-16	#FF0000
#FF0000	0.400744435558809	0.614787878787879	Private 3-17	#FF0000
#FF0000	0.157037047077303	0.804868686868687	Private 3-18	#FF0000
#FF0000	0.563667839871806	0.56979797979798	Private 3-19	#FF0000
#FF0000	0.307641044408601	0.655191919191919	Private 3- 2	#FF0000
#FF0000	0.206329735403837	0.801191919191919	Private 3-20	#FF0000
#FF0000	0.343921547365711	0.711212121212121	Private 3-21	#FF0000
#FF0000	0.304222333669181	0.822323232323232	Private 3-22	#FF0000
#FF0000	0.31654174065088	0.639575757575757	Private 3-23	#FF0000
#FF0000	0.551348432890106	0.61020202020202	Private 3- 3	#FF0000
#FF0000	0.556137640005242	0.533050505050505	Private 3- 4	#FF0000
#FF0000	0.421964538782789	0.477050505050505	Private 3- 5	#FF0000
#FF0000	0.593095860950342	0.509191919191919	Private 3- 6	#FF0000
#FF0000	0.503426240939288	0.592747474747475	Private 3- 7	#FF0000
#FF0000	0.257670638094077	0.626727272727273	Private 3- 8	#FF0000
#FF0000	0.455504048988469	0.473373737373738	Private 3- 9	#FF0000
#FF0000	0.487673062818434	0.529393939393939	Private 4- 1	#FF0000
#FF0000	0.159085261441009	0.684565656565656	Private 4-10	#FF0000
#FF0000	0.220019638761253	0.508262626262626	Private 4-11	#FF0000
#FF0000	0.395262450055949	0.431131313131313	Private 4-12	#FF0000
#FF0000	0.378831553947105	0.682727272727272	Private 4-13	#FF0000
#FF0000	0.491784551945578	0.325535353535353	Private 4-14	#FF0000
#FF0000	0.458245041739898	0.48989898989899	Private 4-15	#FF0000
#FF0000	0.441136427643063	0.735070707070707	Private 4-16	#FF0000
#FF0000	0.327490651256866	0.372363636363637	Private 4-17	#FF0000
#FF0000	0.479465144963878	0.473373737373738	Private 4-18	#FF0000
#FF0000	0.580098735980651	0.544989898989899	Private 4-19	#FF0000
#FF0000	0.500007530199867	0.334707070707071	Private 4- 2	#FF0000
#FF0000	0.146765854459309	0.63589898989899	Private 4-20	#FF0000
#FF0000	0.565716054235513	0.421939393939394	Private 4- 3	#FF0000
#FF0000	0.227549838627817	0.587232323232323	Private 4- 4	#FF0000
#FF0000	0.380894828710544	0.424707070707071	Private 4- 5	#FF0000
#FF0000	0.506844951678708	0.497252525252525	Private 4- 6	#FF0000
#FF0000	0.520534855036123	0.506424242424243	Private 4- 7	#FF0000
#FF0000	0.441814145631054	0.602848484848485	Private 4- 8	#FF0000
#FF0000	0.603367053568337	0.528464646464646	Private 4- 9	#FF0000
#FF0000	0.149928538403267	0.64670707070707	RCAT Angora	#FF0000
#FF0000	0.549977936514392	0.566121212121212	Resnik	#FF0000
#0000FF	0.508516656049085	0.35329292929293	Richland	#0000FF
#FF0000	0.751230058148204	0.375111111111111	Ross	#FF0000
#FF0000	0.65338264108206	0.421111111111111	Savoy	#FF0000
#FF0000	0.602689335580346	0.416444444444445	Scioto	#FF0000
#0000FF	0.504103958927278	0.617535353535354	Shelby	#0000FF
#FF0000	0.287098659172612	0.598262626262626	Sparks	#FF0000
#FF0000	0.486317626842452	0.577131313131313	Spencer	#FF0000
#FF0000	0.660867659749426	0.508262626262626	Stressland	#FF0000
#FF0000	0.549285158126667	0.627636363636363	Thorne	#FF0000
#FF0000	0.397310664419656	0.522949494949495	U98-311442	#FF0000
#FF0000	0.645129542028305	0.528464646464646	Union	#FF0000
#FF0000	0.469781307935476	0.458161616161616	Vickery	#FF0000
#FF0000	0.529435551278402	0.500909090909091	Wabash	#FF0000
#0000FF	0.623216660416602	0.537656565656565	Wayne	#0000FF
#FF0000	0.661861646131812	0.379353535353535	Wells	#FF0000
#FF0000	0.525007793756862	0.515393939393939	Wells II	#FF0000
#0000FF	0.495896041072722	0.623050505050505	Williams	#0000FF
#FF0000	0.500007530199867	0.568868686868687	Williams 82	#FF0000
#0000FF	0.38978046455309	0.651515151515151	Woodworth	#0000FF
#0000FF	0.415112056904215	0.764464646464647	Zane	#0000FF
