x	y	label	showSelected
0.5	0.130680530892875	Parent - Wayne: 2.58	S1474
0.5	0.0596576926469629	Parent - Corsoy: 2.64	S1492
0.5	0.130680530892875	Parent - Wayne: 2.58	S1492
0.5	0.0596576926469629	Parent - Pella: 2.83	S19-90
0.5	0.130680530892875	Parent - Perry: 1.93	S55-7075
0.5	0.0596576926469629	Parent - Conrad: 2.59	Sandusky
0.5	0.130680530892875	Parent - Burlison: 2.62	Savoy
0.5	0.0596576926469629	Parent - Lincoln: 2.58	Shelby
0.5	0.130680530892875	Parent - Pella: 2.83	Sherman
0.5	0.0596576926469629	Parent - Wayne: 2.58	SL9
0.5	0.0596576926469629	Parent - Williams: 3.00	Sparks
0.5	0.130680530892875	Parent - Williams: 3.00	Sprite
0.5	0.130680530892875	Parent - Williams 82: 2.35	Sprite 87
0.5	0.130680530892875	Parent - Wayne: 2.58	T260H x Wayne
0.5	0.0596576926469629	Parent - Bonus: 1.86	Tracy x Bonus
0.5	0.0596576926469629	Parent - Lincoln: 2.58	Traverse
0.5	0.0596576926469629	Parent - Bonus: 1.86	U80-70070
0.5	0.0596576926469629	Parent - Hawkeye: 2.66	UD288
0.5	0.0596576926469629	Parent - Williams: 3.00	Union
0.5	0.0596576926469629	Parent - Conrad: 2.59	Vertex
0.5	0.0596576926469629	Parent - Dunfield: 2.67	Wabash
0.5	0.0596576926469629	Parent - Clark: 2.36	Wayne
0.5	0.0596576926469629	Parent - Clark 63: 1.86	Wayne x Clark 63
0.5	0.130680530892875	Parent - Wayne: 2.58	Wayne x Clark 63
0.5	0.130680530892875	Parent - Wayne: 2.58	Wayne x Kanrich
0.5	0.130680530892875	Parent - Wayne: 2.58	Wayne x L11
0.5	0.130680530892875	Parent - Wayne: 2.58	Wayne x L57-0034
0.5	0.0596576926469629	Parent - Harosoy: 2.71	Wilkin
0.5	0.0596576926469629	Parent - Williams: 3.00	Will
0.5	0.130680530892875	Parent - Wayne: 2.58	Williams
0.5	0.0596576926469629	Parent - Williams: 3.00	Williams 79
0.5	0.130680530892875	Parent - Williams: 3.00	Williams 82
0.5	0.0596576926469629	Parent - Williams: 3.00	Winchester
0.5	0.0596576926469629	Parent - Clark: 2.36	Wirth
0.5	0.0596576926469629	Parent - Wayne: 2.58	Woodworth
0.5	0.0596576926469629	Parent - Williams: 3.00	X3836
0.5	0.0596576926469629	Parent - Cumberland: 2.58	Zane
0.5	0.130680530892875	Parent - Pella: 2.83	Zane
