x	y	showSelected
0.751336898395722	0.5	IA 2036
0.719251336898396	0.576854545454545	IA 3003
0.751336898395722	0.5	Ina
0.751336898395722	0.5	INA
0.516042780748663	0.542	IVR Ex212
0.494652406417112	0.602163636363637	IVR Ex4426
0.516042780748663	0.542	IVR Ex4428
0.494652406417112	0.602163636363637	IVR Ex4731
0.558823529411765	0.6562	J103
0.516042780748663	0.542	Jewel
0.558823529411765	0.6562	K1022
0.526737967914438	0.544636363636364	K1028
0.558823529411765	0.6562	K1028
0.205882352941176	0.413418181818182	Kanrich
0.644385026737968	0.4264	Keller
0.259358288770053	0.641327272727273	Kent
0.697860962566845	0.645454545454546	Kenwood
0.751336898395722	0.592636363636364	Kenwood 94
0.366310160427808	0.511563636363637	Kino
0.697860962566845	0.590909090909091	KS3494
0.665775401069519	0.607436363636364	Kunitz
0.473262032085562	0.547109090909091	L12
0.473262032085562	0.547109090909091	L15
0.483957219251337	0.579345454545454	L15
0.526737967914438	0.544636363636364	L15 x Calland
0.644385026737968	0.465363636363636	L2-3
0.558823529411765	0.6562	L24
0.259358288770053	0.641327272727273	L46-1503
0.259358288770053	0.641327272727273	L46-1741
0.259358288770053	0.641327272727273	L46-1743
0.259358288770053	0.641327272727273	L46-2132
0.205882352941176	0.413418181818182	L46-2132
0.259358288770053	0.641327272727273	L46-5679
0.31283422459893	0.707436363636363	L57-0034
0.366310160427808	0.511563636363637	L57-0034
0.366310160427808	0.511563636363637	L59-0034
0.344919786096257	0.468836363636364	L60-347-1-60-2B
0.344919786096257	0.468836363636364	L60-347-4-4G-2-B
0.366310160427808	0.511563636363637	L62-1926
0.344919786096257	0.468836363636364	L62-535
0.344919786096257	0.468836363636364	L62-667
0.344919786096257	0.468836363636364	L63-1397
0.483957219251337	0.579345454545454	L65-1342
0.483957219251337	0.579345454545454	L66-1359
0.526737967914438	0.544636363636364	L66L-137
0.483957219251337	0.579345454545454	L66L-140
0.483957219251337	0.579345454545454	L66L-144
0.483957219251337	0.579345454545454	L66L-154
0.483957219251337	0.579345454545454	L66L-172
0.526737967914438	0.544636363636364	L69U-37-17-5
0.526737967914438	0.544636363636364	L69U40-16-4
0.548128342245989	0.609963636363636	L707-543G
0.494652406417112	0.602163636363637	L70T-543G
0.558823529411765	0.6562	L72U-2567
0.516042780748663	0.542	L73-4673
0.526737967914438	0.469690909090909	L74-3897
0.558823529411765	0.6562	L74-3897
0.558823529411765	0.6562	L74-619
0.558823529411765	0.6562	L74D-619
0.516042780748663	0.542	L75-3632
0.558823529411765	0.6562	L75-8020
0.558823529411765	0.6562	L76-0253
0.622994652406417	0.571072727272727	L77-1233
0.622994652406417	0.571072727272727	L77-443
0.558823529411765	0.6562	L77-906
0.558823529411765	0.6562	L77-994
0.665775401069519	0.607436363636364	L80-4323
0.665775401069519	0.607436363636364	L82C-1212
0.526737967914438	0.544636363636364	Lawrence
0.558823529411765	0.6562	Lawrence
0.836898395721925	0.4368	LD00-3309
0.82620320855615	0.581	LD00-3309
0.8475935828877	0.681818181818182	LD01_5907
0.8475935828877	0.681818181818182	LD01-5907
0.8475935828877	0.681818181818182	LD02_4485
0.8475935828877	0.681818181818182	LD02-4485
0.879679144385027	0.476036363636364	LD02-9050
0.879679144385027	0.476036363636364	LD02-950
0.665775401069519	0.461363636363637	LG82-8195
0.665775401069519	0.461363636363637	LG82-8224
0.644385026737968	0.465363636363636	LG89-7793
0.665775401069519	0.461363636363637	LG90-4181
0.697860962566845	0.645454545454546	LG91-7431
0.740641711229946	0.471909090909091	LG94-4667
0.259358288770053	0.641327272727273	Lincoln x CNS
0.259358288770053	0.641327272727273	Lincoln x Flambeau
0.259358288770053	0.641327272727273	Lincoln x Richland
0.205882352941176	0.413418181818182	Lincoln x Richland
0.0989304812834225	0.400872727272727	(Lincoln x Richland) x Korean
0.419786096256685	0.542	Lindarin 63
0.665775401069519	0.607436363636364	Linford
0.622994652406417	0.571072727272727	LN78-257
0.751336898395722	0.5	LN92-11008
0.740641711229946	0.343290909090909	LN92-7369
0.751336898395722	0.5	LN97-24270
0.815508021390374	0.595036363636364	LN97-24270
0.751336898395722	0.5	Loda
0.494652406417112	0.602163636363637	Logan
0.259358288770053	0.641327272727273	M10
0.205882352941176	0.413418181818182	M10
0.259358288770053	0.641327272727273	M319
0.259358288770053	0.641327272727273	M319W
0.344919786096257	0.468836363636364	M406
0.259358288770053	0.641327272727273	M42-37
0.344919786096257	0.468836363636364	M54-110
0.0989304812834225	0.400872727272727	M54-240
0.344919786096257	0.468836363636364	M60-406
0.516042780748663	0.542	M63-217Y
0.516042780748663	0.542	M67-141
0.526737967914438	0.469690909090909	M68-303
0.516042780748663	0.542	M75-89
0.697860962566845	0.590909090909091	Magellan
0.473262032085562	0.506927272727273	Maple Arrow
0.740641711229946	0.611690909090909	Marcus x Elgin 87
0.494652406417112	0.602163636363637	Marion
0.494652406417112	0.602163636363637	Matsoy
0.729946524064171	0.604963636363637	Maverick
0.558823529411765	0.536363636363636	Mead
0.633689839572192	0.559309090909091	Miami
0.366310160427808	0.511563636363637	Miles
0.494652406417112	0.602163636363637	Mitchell
0.141711229946524	0.306054545454545	Monroe
0.622994652406417	0.571072727272727	Morgan
0.302139037433155	0.494363636363637	Norchief
0.601604278074866	0.466672727272727	OAC Thames
0.516042780748663	0.542	OX383
0.473262032085562	0.506927272727273	OX383
0.601604278074866	0.466672727272727	OX611
0.344919786096257	0.468836363636364	P6122
0.751336898395722	0.5	Pana
0.526737967914438	0.544636363636364	Pella
0.644385026737968	0.786781818181818	Pella 86
0.633689839572192	0.742981818181818	Pella x Cumberland
0.644385026737968	0.786781818181818	Pella x Cumberland
0.558823529411765	0.6562	Pennyrile
0.227272727272727	0.455363636363636	Perry
0.516042780748663	0.542	Peterson 118-11
0.516042780748663	0.542	Pioneer 1677
0.56951871657754	0.436872727272727	Pioneer 9061
0.558823529411765	0.6562	Pixie
0.548128342245989	0.609963636363636	Platte
0.740641711229946	0.614872727272727	Probst
0.344919786096257	0.468836363636364	Provar
0.344919786096257	0.468836363636364	PRX54-59
0.622994652406417	0.670254545454545	Pyramid
0.366310160427808	0.511563636363637	Rampage
0.633689839572192	0.559309090909091	RCAT Alliance
0.697860962566845	0.645454545454546	RCAT Columbus
0.622994652406417	0.571072727272727	Regal
0.751336898395722	0.5	Rend
0.729946524064171	0.604963636363637	Rend
0.259358288770053	0.641327272727273	Renville
0.366310160427808	0.511563636363637	Rillito
0.0882352941176471	0.478509090909091	S-100
0.483957219251337	0.579345454545454	S1474
0.516042780748663	0.542	S1492
0.483957219251337	0.579345454545454	S1492
0.644385026737968	0.786781818181818	S19-90
0.355614973262032	0.648763636363637	S55-7075
0.740641711229946	0.484418181818182	Sandusky
0.740641711229946	0.343290909090909	Savoy
0.259358288770053	0.641327272727273	Shelby
0.644385026737968	0.786781818181818	Sherman
0.483957219251337	0.579345454545454	SL9
0.558823529411765	0.6562	Sparks
0.558823529411765	0.6562	Sprite
0.665775401069519	0.607436363636364	Sprite 87
0.483957219251337	0.579345454545454	T260H x Wayne
0.558823529411765	0.536363636363636	Tracy x Bonus
0.259358288770053	0.641327272727273	Traverse
0.558823529411765	0.536363636363636	U80-70070
0.302139037433155	0.494363636363637	UD288
0.558823529411765	0.6562	Union
0.740641711229946	0.484418181818182	Vertex
0.0454545454545455	0.722309090909091	Wabash
0.366310160427808	0.511563636363637	Wayne
0.473262032085562	0.547109090909091	Wayne x Clark 63
0.483957219251337	0.579345454545454	Wayne x Clark 63
0.483957219251337	0.579345454545454	Wayne x Kanrich
0.483957219251337	0.579345454545454	Wayne x L11
0.483957219251337	0.579345454545454	Wayne x L57-0034
0.344919786096257	0.468836363636364	Wilkin
0.558823529411765	0.6562	Will
0.483957219251337	0.579345454545454	Williams
0.558823529411765	0.6562	Williams 79
0.558823529411765	0.6562	Williams 82
0.558823529411765	0.6562	Winchester
0.366310160427808	0.511563636363637	Wirth
0.483957219251337	0.579345454545454	Woodworth
0.558823529411765	0.6562	X3836
0.633689839572192	0.742981818181818	Zane
0.644385026737968	0.786781818181818	Zane
