x	y	showSelected
0.633689839572192	0.568958677685951	HW79116
0.558823529411765	0.487347107438017	HW8400
0.729946524064171	0.549632231404959	IA 2003
0.729946524064171	0.549632231404959	IA 2004
0.740641711229946	0.384520661157025	IA 2021
0.751336898395722	0.244210743801653	IA 2036
0.719251336898396	0.554938016528925	IA 3003
0.751336898395722	0.244210743801653	Ina
0.751336898395722	0.244210743801653	INA
0.516042780748663	0.310768595041322	IVR Ex212
0.494652406417112	0.391528925619835	IVR Ex4426
0.516042780748663	0.310768595041322	IVR Ex4428
0.494652406417112	0.391528925619835	IVR Ex4731
0.558823529411765	0.487347107438017	J103
0.516042780748663	0.310768595041322	Jewel
0.558823529411765	0.487347107438017	K1022
0.526737967914438	0.466425619834711	K1028
0.558823529411765	0.487347107438017	K1028
0.205882352941176	0.430417355371901	Kanrich
0.644385026737968	0.559549586776859	Keller
0.259358288770053	0.251528925619835	Kent
0.697860962566845	0.37654958677686	Kenwood
0.751336898395722	0.311876033057851	Kenwood 94
0.366310160427808	0.37852479338843	Kino
0.697860962566845	0.67597520661157	KS3494
0.665775401069519	0.440177685950413	Kunitz
0.473262032085562	0.372710743801653	L12
0.473262032085562	0.372710743801653	L15
0.483957219251337	0.505004132231405	L15
0.526737967914438	0.466425619834711	L15 x Calland
0.644385026737968	0.537557851239669	L2-3
0.558823529411765	0.487347107438017	L24
0.259358288770053	0.251528925619835	L46-1503
0.259358288770053	0.251528925619835	L46-1741
0.259358288770053	0.251528925619835	L46-1743
0.259358288770053	0.251528925619835	L46-2132
0.205882352941176	0.430417355371901	L46-2132
0.259358288770053	0.251528925619835	L46-5679
0.31283422459893	0.352929752066116	L57-0034
0.366310160427808	0.37852479338843	L57-0034
0.366310160427808	0.37852479338843	L59-0034
0.344919786096257	0.349285123966942	L60-347-1-60-2B
0.344919786096257	0.349285123966942	L60-347-4-4G-2-B
0.366310160427808	0.37852479338843	L62-1926
0.344919786096257	0.349285123966942	L62-535
0.344919786096257	0.349285123966942	L62-667
0.344919786096257	0.349285123966942	L63-1397
0.483957219251337	0.505004132231405	L65-1342
0.483957219251337	0.505004132231405	L66-1359
0.526737967914438	0.466425619834711	L66L-137
0.483957219251337	0.505004132231405	L66L-140
0.483957219251337	0.505004132231405	L66L-144
0.483957219251337	0.505004132231405	L66L-154
0.483957219251337	0.505004132231405	L66L-172
0.526737967914438	0.466425619834711	L69U-37-17-5
0.526737967914438	0.466425619834711	L69U40-16-4
0.548128342245989	0.370128099173554	L707-543G
0.494652406417112	0.391528925619835	L70T-543G
0.558823529411765	0.487347107438017	L72U-2567
0.516042780748663	0.310768595041322	L73-4673
0.526737967914438	0.588917355371901	L74-3897
0.558823529411765	0.487347107438017	L74-3897
0.558823529411765	0.487347107438017	L74-619
0.558823529411765	0.487347107438017	L74D-619
0.516042780748663	0.310768595041322	L75-3632
0.558823529411765	0.487347107438017	L75-8020
0.558823529411765	0.487347107438017	L76-0253
0.622994652406417	0.605917355371901	L77-1233
0.622994652406417	0.605917355371901	L77-443
0.558823529411765	0.487347107438017	L77-906
0.558823529411765	0.487347107438017	L77-994
0.665775401069519	0.440177685950413	L80-4323
0.665775401069519	0.440177685950413	L82C-1212
0.526737967914438	0.466425619834711	Lawrence
0.558823529411765	0.487347107438017	Lawrence
0.836898395721925	0.304603305785124	LD00-3309
0.82620320855615	0.25204132231405	LD00-3309
0.8475935828877	0.332950413223141	LD01_5907
0.8475935828877	0.332950413223141	LD01-5907
0.8475935828877	0.332950413223141	LD02_4485
0.8475935828877	0.332950413223141	LD02-4485
0.879679144385027	0.457727272727273	LD02-9050
0.879679144385027	0.457727272727273	LD02-950
0.665775401069519	0.535747933884297	LG82-8195
0.665775401069519	0.535747933884297	LG82-8224
0.644385026737968	0.537557851239669	LG89-7793
0.665775401069519	0.535747933884297	LG90-4181
0.697860962566845	0.37654958677686	LG91-7431
0.740641711229946	0.252636363636364	LG94-4667
0.259358288770053	0.251528925619835	Lincoln x CNS
0.259358288770053	0.251528925619835	Lincoln x Flambeau
0.259358288770053	0.251528925619835	Lincoln x Richland
0.205882352941176	0.430417355371901	Lincoln x Richland
0.0989304812834225	0.906731404958678	(Lincoln x Richland) x Korean
0.419786096256685	0.270698347107438	Lindarin 63
0.665775401069519	0.440177685950413	Linford
0.622994652406417	0.605917355371901	LN78-257
0.751336898395722	0.244210743801653	LN92-11008
0.740641711229946	0.569752066115703	LN92-7369
0.751336898395722	0.244210743801653	LN97-24270
0.815508021390374	0.461260330578512	LN97-24270
0.751336898395722	0.244210743801653	Loda
0.494652406417112	0.391528925619835	Logan
0.259358288770053	0.251528925619835	M10
0.205882352941176	0.430417355371901	M10
0.259358288770053	0.251528925619835	M319
0.259358288770053	0.251528925619835	M319W
0.344919786096257	0.349285123966942	M406
0.259358288770053	0.251528925619835	M42-37
0.344919786096257	0.349285123966942	M54-110
0.0989304812834225	0.906731404958678	M54-240
0.344919786096257	0.349285123966942	M60-406
0.516042780748663	0.310768595041322	M63-217Y
0.516042780748663	0.310768595041322	M67-141
0.526737967914438	0.588917355371901	M68-303
0.516042780748663	0.310768595041322	M75-89
0.697860962566845	0.67597520661157	Magellan
0.473262032085562	0.398578512396694	Maple Arrow
0.740641711229946	0.384520661157025	Marcus x Elgin 87
0.494652406417112	0.391528925619835	Marion
0.494652406417112	0.391528925619835	Matsoy
0.729946524064171	0.286322314049587	Maverick
0.558823529411765	0.492487603305785	Mead
0.633689839572192	0.410826446280992	Miami
0.366310160427808	0.37852479338843	Miles
0.494652406417112	0.391528925619835	Mitchell
0.141711229946524	0.286322314049587	Monroe
0.622994652406417	0.605917355371901	Morgan
0.302139037433155	0.51453305785124	Norchief
0.601604278074866	0.289078512396694	OAC Thames
0.516042780748663	0.310768595041322	OX383
0.473262032085562	0.398578512396694	OX383
0.601604278074866	0.289078512396694	OX611
0.344919786096257	0.349285123966942	P6122
0.751336898395722	0.244210743801653	Pana
0.526737967914438	0.466425619834711	Pella
0.644385026737968	0.655615702479339	Pella 86
0.633689839572192	0.568958677685951	Pella x Cumberland
0.644385026737968	0.655615702479339	Pella x Cumberland
0.558823529411765	0.487347107438017	Pennyrile
0.227272727272727	0.576669421487603	Perry
0.516042780748663	0.310768595041322	Peterson 118-11
0.516042780748663	0.310768595041322	Pioneer 1677
0.56951871657754	0.533855371900826	Pioneer 9061
0.558823529411765	0.487347107438017	Pixie
0.548128342245989	0.370128099173554	Platte
0.740641711229946	0.433194214876033	Probst
0.344919786096257	0.349285123966942	Provar
0.344919786096257	0.349285123966942	PRX54-59
0.622994652406417	0.359198347107438	Pyramid
0.366310160427808	0.37852479338843	Rampage
0.633689839572192	0.410826446280992	RCAT Alliance
0.697860962566845	0.37654958677686	RCAT Columbus
0.622994652406417	0.605917355371901	Regal
0.751336898395722	0.244210743801653	Rend
0.729946524064171	0.286322314049587	Rend
0.259358288770053	0.251528925619835	Renville
0.366310160427808	0.37852479338843	Rillito
0.0882352941176471	0.27848347107438	S-100
0.483957219251337	0.505004132231405	S1474
0.516042780748663	0.310768595041322	S1492
0.483957219251337	0.505004132231405	S1492
0.644385026737968	0.655615702479339	S19-90
0.355614973262032	0.378219008264463	S55-7075
0.740641711229946	0.372528925619835	Sandusky
0.740641711229946	0.569752066115703	Savoy
0.259358288770053	0.251528925619835	Shelby
0.644385026737968	0.655615702479339	Sherman
0.483957219251337	0.505004132231405	SL9
0.558823529411765	0.487347107438017	Sparks
0.558823529411765	0.487347107438017	Sprite
0.665775401069519	0.440177685950413	Sprite 87
0.483957219251337	0.505004132231405	T260H x Wayne
0.558823529411765	0.492487603305785	Tracy x Bonus
0.259358288770053	0.251528925619835	Traverse
0.558823529411765	0.492487603305785	U80-70070
0.302139037433155	0.51453305785124	UD288
0.558823529411765	0.487347107438017	Union
0.740641711229946	0.372528925619835	Vertex
0.0454545454545455	0.417756198347107	Wabash
0.366310160427808	0.37852479338843	Wayne
0.473262032085562	0.372710743801653	Wayne x Clark 63
0.483957219251337	0.505004132231405	Wayne x Clark 63
0.483957219251337	0.505004132231405	Wayne x Kanrich
0.483957219251337	0.505004132231405	Wayne x L11
0.483957219251337	0.505004132231405	Wayne x L57-0034
0.344919786096257	0.349285123966942	Wilkin
0.558823529411765	0.487347107438017	Will
0.483957219251337	0.505004132231405	Williams
0.558823529411765	0.487347107438017	Williams 79
0.558823529411765	0.487347107438017	Williams 82
0.558823529411765	0.487347107438017	Winchester
0.366310160427808	0.37852479338843	Wirth
0.483957219251337	0.505004132231405	Woodworth
0.558823529411765	0.487347107438017	X3836
0.633689839572192	0.568958677685951	Zane
0.644385026737968	0.655615702479339	Zane
